parcel,parcelno,address,city,zip,homestead,justValue,assessedValue,taxableValue
273S18167000000170,,129 COTTAGE WAY 17,INLET BEACH,32461,,617916,545791,545791
213S18162000000470,,9 TIDAL BRIDGE WAY,INLET BEACH,32461,O,4012895,2330247,2279525
283S18161300000050,,132 CAMP CREEK RD N 5,INLET BEACH,32461,H,1716706,643945,593223
283S18161300000060,,128 CAMP CREEK RD N,INLET BEACH,32461,,1036919,824298,824298
283S18161300000040,,134 CAMP CREEK RD N,INLET BEACH,32461,H,1168617,368037,317315
283S18161300000030,,136 CAMP CREEK RD N,INLET BEACH,32461,,935110,731939,731939
283S18161300000070,,126 CAMP CREEK RD N 7,INLET BEACH,32461,H,1293677,1013946,0
283S18161300000080,,122 CAMP CREEK RD N,INLET BEACH,32461,,1095162,955720,955720
283S18160000110023,,116 CAMP CREEK RD N,INLET BEACH,32461,,756000,256289,256289
283S18160000110022,,,INLET BEACH,32461,,787500,444675,444675
283S18161300000020,,138 CAMP CREEK RD N,INLET BEACH,32461,O,1229036,618239,567517
283S18160850000010,,70 CAMP CREEK RD N 1-2,INLET BEACH,32461,,364557,364557,364557
283S18160850000020,,70 CAMP CREEK RD N 2-2,INLET BEACH,32461,,300786,144620,144620
283S18160850000030,,70 CAMP CREEK RD N 3,INLET BEACH,32461,O,309936,142732,92010
283S18160850000040,,70 CAMP CREEK RD N 4-2,INLET BEACH,32461,H,372891,372891,322169
283S18160840000010,,70 CAMP CREEK RD N 1,INLET BEACH,32461,,368254,144620,144620
283S18160840000020,,70 N CAMP CREEK RD N 2,INLET BEACH,32461,,303523,144620,144620
283S18160840000030,,70 CAMP CREEK RD N 3,INLET BEACH,32461,,303523,221103,221103
213S18162010000140,,189 GULF BRIDGE LN,INLET BEACH,32461,,3348800,3243126,3243126
213S18162010000320,,27 COAST BRIDGE WAY,INLET BEACH,32461,,3381334,2476233,2476233
283S18161300000010,,137 CAMP CREEK RD N,INLET BEACH,32461,,1007396,552973,552973
213S18162010000260,,43 COAST BRIDGE WAY,INLET BEACH,32461,,3445203,3445203,3445203
213S18162010000270,,55 COAST BRIDGE WAY,INLET BEACH,32461,H,2535183,2279433,2228711
213S18162000000320,,177 TIDAL BRIDGE WAY,INLET BEACH,32461,W,2880734,1380770,1330048
213S181620000000A0,,,INLET BEACH,32461,,0,0,0
213S18162010000010,,11 BRIDGEWAY LN,INLET BEACH,32461,,3686869,3686869,3686869
283S18160000110031,,E CO HWY 30A,INLET BEACH,32461,,666233,64643,64643
213S18162000000280,,21 S LAKE BRIDGE LN,INLET BEACH,32461,,3989888,3989888,3989888
213S18160000030010,,CAMP CREEK LAKE,INLET BEACH,32461,,69,69,69
193S18160110010210,,283 LAKEVIEW DR,SANTA ROSA BEACH,32459,,4745576,4745576,4745576
193S18165000000850,,13 PLANTERS MOON CT S,SANTA ROSA BEACH,32459,,2444481,2046320,2046320
243S19252000000010,,681 EASTERN LAKE RD 1,SANTA ROSA BEACH,32459,,1433591,1012525,1012525
243S19252000000020,,681 EASTERN LAKE RD 2,SANTA ROSA BEACH,32459,,1458881,1012525,1012525
243S19252000000030,,681 EASTERN LAKE RD 3,SANTA ROSA BEACH,32459,,1432835,1432835,1432835
243S19252000000040,,681 EASTERN LAKE RD 4,SANTA ROSA BEACH,32459,,1424502,1424502,1424502
193S18165000001080,,246 TUMBLEHOME WAY,SANTA ROSA BEACH,32459,,2563997,2049744,2049744
193S18165000001670,,205 SEXTANT LN,SANTA ROSA BEACH,32459,,2413892,2413892,2413892
193S18165000001750,,21 CLOVE HITCH LN,SANTA ROSA BEACH,32459,,2298686,2061137,2061137
193S18165000001400,,321 PLIMSOLL WAY,SANTA ROSA BEACH,32459,,2150471,1659434,1659434
193S18165000001660,,199 SEXTANT LN,SANTA ROSA BEACH,32459,H,2066647,1158123,1107401
193S18165000001830,,10 HALF HITCH LN,SANTA ROSA BEACH,32459,O,2046788,928945,873223
193S18165000001650,,SEXTANT LN,SANTA ROSA BEACH,32459,,800000,562451,562451
243S192522000000A0,,595 EASTERN LAKE RD,SANTA ROSA BEACH,32459,,0,0,0
193S18165000001640,,179 SEXTANT LN,SANTA ROSA BEACH,32459,H,2475876,2230557,2179835
193S18165000001630,,165 SEXTANT LN,SANTA ROSA BEACH,32459,,800000,618696,618696
243S192521100000A0,,EASTERN LAKE RD,SANTA ROSA BEACH,32459,,0,0,0
193S181650000000A0,,68 PLIMSOLL WAY,SANTA ROSA BEACH,32459,,0,0,0
193S18160000110000,,2 BEACHFRONT TRL,SANTA ROSA BEACH,32459,,1373632,1373632,1373632
243S19251200000304,,701 EASTERN LAKE RD,SANTA ROSA BEACH,32459,,2933224,2933224,2933224
193S18165000001710,,30 CLOVE HITCH LN,SANTA ROSA BEACH,32459,,2330113,2330113,2330113
243S19251200000300,,711 EASTERN LAKE RD,SANTA ROSA BEACH,32459,,3850762,3324261,3324261
193S18160000120000,,333 LAKEWOOD DR,SANTA ROSA BEACH,32459,,1637384,1637384,1637384
193S18165000000840,,7 PLANTERS MOON CT S,SANTA ROSA BEACH,32459,,2007980,1591106,1591106
193S18165000000880,,12 PLANTERS MOON LN,SANTA ROSA BEACH,32459,H,2783195,1526732,1476010
193S18165000000870,,20 PLANTERS MOON LN,SANTA ROSA BEACH,32459,,2673704,2673704,2673704
193S18165000000860,,32 PLANTERS MOON LN,SANTA ROSA BEACH,32459,,2921849,2258663,2258663
193S18165000001090,,234 TUMBLEHOME WAY,SANTA ROSA BEACH,32459,,2114122,2114122,2114122
193S18165000001390,,PLIMSOLL WAY,SANTA ROSA BEACH,32459,,882000,566027,566027
143S19250800020010,,27 HOLLY ST,SANTA ROSA BEACH,32459,,3306598,1992763,1992763
143S19252200000050,,160 N ANDALUSIA AVE,SANTA ROSA BEACH,32459,,1741352,1244726,1244726
143S19250400110090,,93 SHADY PINES DR,SANTA ROSA BEACH,32459,O,1579678,390998,340276
143S19250400110160,,198 SAN JUAN AVE,SANTA ROSA BEACH,32459,,522500,170761,170761
143S19250900090060,,52 HOLLY ST,SANTA ROSA BEACH,32459,,4291462,4291462,4291462
153S19250000030060,,2682 E CO HWY 30A,SANTA ROSA BEACH,32459,,5344216,4720659,4720659
143S19250400120090,,191 SAN JUAN AVE,SANTA ROSA BEACH,32459,,851406,851406,851406
143S19250900100090,,71 CAMELLIA ST,SANTA ROSA BEACH,32459,B,1680207,1124254,1068532
143S192521000A0170,,38 CHANEL CT,SANTA ROSA BEACH,32459,,1576990,1136127,1136127
143S19250000180000,,CAMPBELL ST,SANTA ROSA BEACH,32459,,32509,32509,0
143S19250000240000,,CAMPBELL ST,SANTA ROSA BEACH,32459,,57716,57716,57716
143S19250000280041,,297 CAMPBELL ST,SANTA ROSA BEACH,32459,,465194,465194,465194
143S19250400090170,,439 N MONTIGO AVE,SANTA ROSA BEACH,32459,,1188907,922600,922600
143S19250900090100,,65 AZALEA ST,SANTA ROSA BEACH,32459,,3316191,2629300,2629300
143S19250400100080,,430 N MONTIGO AVE,SANTA ROSA BEACH,32459,,600344,255327,255327
153S19250000030070,,2668 E CO HWY 30A,SANTA ROSA BEACH,32459,,9189244,8277052,8277052
143S19250900100080,,76 AZALEA ST,SANTA ROSA BEACH,32459,,1945945,1945945,1945945
143S19250400110170,,208 SAN JUAN AVE,SANTA ROSA BEACH,32459,,611746,203815,203815
143S19250900080020,,51 HOLLY ST,SANTA ROSA BEACH,32459,,1290300,1290300,1290300
143S19252200000060,,170 N ANDALUSIA AVE,SANTA ROSA BEACH,32459,,1060061,1060061,1060061
143S19250400120080,,203 SAN JUAN AVE,SANTA ROSA BEACH,32459,,798796,463808,463808
143S19250900090070,,66 HOLLY ST,SANTA ROSA BEACH,32459,,2624977,1959671,1959671
143S19250400090180,,435 N MONTIGO AVE,SANTA ROSA BEACH,32459,,1355574,1254462,1254462
143S19252200000270,,169 N ANDALUSIA AVE,SANTA ROSA BEACH,32459,H,1006129,606378,555656
143S19250900090090,,77 AZALEA ST,SANTA ROSA BEACH,32459,,3091431,2534206,2534206
143S19250400100070,,N MONTIGO AVE,SANTA ROSA BEACH,32459,,546250,546250,546250
143S19252210000110,,453 N ANDALUSIA AVE,SANTA ROSA BEACH,32459,,1265222,918943,918943
143S19250400100160,,N MONTIGO AVE,SANTA ROSA BEACH,32459,,475000,340653,340653
143S192521000A0050,,38 WOOD BEACH DR,SANTA ROSA BEACH,32459,H,1074841,342318,291596
143S19250800020060,,2993 S CO HWY 395,SANTA ROSA BEACH,32459,,3207554,1302502,1302502
143S19252210000090,,425 N ANDALUSIA AVE,SANTA ROSA BEACH,32459,,1305736,1305736,1305736
153S192513000B0010,,15 W RUSKIN ST,SANTA ROSA BEACH,32459,,1283415,1283415,1283415
153S192518000D0010,,2048 E CO HWY 30A,SANTA ROSA BEACH,32459,,4537331,3606367,3606367
153S192508000B0060,,143 TUPELO ST,SANTA ROSA BEACH,32459,,1866557,1542922,1542922
153S192518000C002A,,2030 E CO HWY 30A,SANTA ROSA BEACH,32459,,4958945,4958945,4958945
143S192521000B0090,,338 WOOD BEACH DR,SANTA ROSA BEACH,32459,,1056552,1056552,1056552
153S192520000C0050,,CENTRAL SQ,SANTA ROSA BEACH,32459,,349064,349064,349064
153S192509000C0030,,117 SAVANNAH ST,SANTA ROSA BEACH,32459,,2583582,2164088,2164088
153S192518000D002A,,2038 E CO HWY 30A,SANTA ROSA BEACH,32459,,5356897,5307447,5307447
143S192510000L0070,,72 CANAL ST,SANTA ROSA BEACH,32459,H,1145038,174234,123512
143S19250400010110,,,SANTA ROSA BEACH,32459,,315000,71715,71715
143S19250400020110,,,SANTA ROSA BEACH,32459,,450000,327250,327250
153S192518000B003A,,2000 E CO HWY 30A,SANTA ROSA BEACH,32459,,4526704,4526704,4526704
153S192511000B0020,,100 SEASIDE AVE,SANTA ROSA BEACH,32459,,3422314,3422314,3422314
143S19252220030090,,330 CULLMAN AVE,SANTA ROSA BEACH,32459,,1088633,1088633,1088633
143S192517000N0100,,155 CANAL ST,SANTA ROSA BEACH,32459,,962902,759431,759431
143S19252220030260,,140 CULLMAN AVE,SANTA ROSA BEACH,32459,,1398545,1398545,1398545
153S192513000A0030,,30 W RUSKIN ST,SANTA ROSA BEACH,32459,,2582620,2582620,2582620
153S192518000C003A,,2032 E CO HWY 30A,SANTA ROSA BEACH,32459,,4653202,4653202,4653202
143S192510000L0080,,84 CANAL ST,SANTA ROSA BEACH,32459,,1044555,605102,605102
153S192514000A0010,,14 PENSACOLA ST,SANTA ROSA BEACH,32459,,2797556,2282549,2282549
153S192513000B0020,,21 W RUSKIN ST,SANTA ROSA BEACH,32459,,2354019,1956713,1956713
153S19250000020250,,9 SMOLIAN CIR,SANTA ROSA BEACH,32459,,2369241,2369241,2369241
153S192518000B002A,,1992 E CO HWY 30A,SANTA ROSA BEACH,32459,,4443088,4443088,4443088
143S19252220030100,,326 CULLMAN AVE,SANTA ROSA BEACH,32459,H,824884,404305,298583
153S192509000B0041,,130 SAVANNAH ST,SANTA ROSA BEACH,32459,,2188093,1814370,1814370
153S192508000A0070,,150 TUPELO ST,SANTA ROSA BEACH,32459,,2177066,1789996,1789996
153S192511000B0030,,112 SEASIDE AVE,SANTA ROSA BEACH,32459,O,3275603,3212267,3161545
153S192518000C0010,,2026 E CO HWY 30A,SANTA ROSA BEACH,32459,,4271172,3755609,3755609
143S192510000L0090,,100 CANAL ST,SANTA ROSA BEACH,32459,,1197855,1197855,1197855
143S19254040000530,,74 E ROYAL FERN WAY,SANTA ROSA BEACH,32459,,1749194,1749194,1749194
153S19255120000101,,20 GOLDENROD CIR,SANTA ROSA BEACH,32459,,1484622,1484622,1484622
153S19255010020202,,1777 E CO HWY 30A 202,SANTA ROSA BEACH,32459,,1266326,1266326,1266326
143S19254040000540,,68 E ROYAL FERN WAY,SANTA ROSA BEACH,32459,,1690302,1268890,1268890
153S19254170000120,,27 RUNNING OAK CIR,SANTA ROSA BEACH,32459,,4956746,4956746,4956746
153S19254060000130,,115 PARK ROW LN,SANTA ROSA BEACH,32459,,5681962,5681962,5681962
143S19254040000550,,62 E ROYAL FERN WAY,SANTA ROSA BEACH,32459,,1715153,1715153,1715153
153S19255010010101,,1777 E CO HWY 30A 101,SANTA ROSA BEACH,32459,,655313,655313,655313
143S19254040000560,,56 E ROYAL FERN WAY,SANTA ROSA BEACH,32459,,1737663,1737663,1737663
153S19255130000201,,20 S GOLDENROD CIR 201,SANTA ROSA BEACH,32459,,1347039,1347039,1347039
153S19254020000150,,66 MYSTIC COBALT ST,SANTA ROSA BEACH,32459,,2287612,1887580,1887580
153S192540500000A0,,,SANTA ROSA BEACH,32459,,0,0,0
143S19254040000570,,50 E ROYAL FERN WAY,SANTA ROSA BEACH,32459,,1704338,1370541,1370541
153S192550100000A0,,,SANTA ROSA BEACH,32459,,0,0,0
143S19254040000580,,44 E ROYAL FERN WAY,SANTA ROSA BEACH,32459,,1575510,1575510,1575510
153S19255130000202,,20 S GOLDENROD CIR 202,SANTA ROSA BEACH,32459,,1347039,995002,995002
153S19255010010102,,1777 E CO HWY 30A 102,SANTA ROSA BEACH,32459,,635693,635693,635693
153S19255130000301,,20 S GOLDENROD CIR 301,SANTA ROSA BEACH,32459,,1347039,1347039,1347039
153S19255130000302,,20 S GOLDENROD CIR 302,SANTA ROSA BEACH,32459,,1347039,1347039,1347039
143S19254040000360,,220 E ROYAL FERN WAY,SANTA ROSA BEACH,32459,H,2093350,1360729,1310007
143S19254040000320,,201 SUNFLOWER ST,SANTA ROSA BEACH,32459,,1613003,1238653,1238653
153S19254020000160,,74 MYSTIC COBALT ST,SANTA ROSA BEACH,32459,,2083532,1772066,1772066
153S19254030000170,,174 SILVER LAUREL WAY,SANTA ROSA BEACH,32459,,3826560,2769549,2769549
153S19254060000120,,105 PARK ROW LN,SANTA ROSA BEACH,32459,,4047792,4004804,4004804
153S19254030000160,,164 SILVER LAUREL WAY,SANTA ROSA BEACH,32459,,2097168,1731587,1731587
153S19254030000150,,154 SILVER LAUREL WAY,SANTA ROSA BEACH,32459,,2353696,2353696,2353696
153S19254030000140,,146 SILVER LAUREL WAY,SANTA ROSA BEACH,32459,,3756810,3756810,3756810
153S19254030000130,,136 SILVER LAUREL WAY,SANTA ROSA BEACH,32459,,2488110,2488110,2488110
153S192540500000A0,,,SANTA ROSA BEACH,32459,,0,0,0
153S19254030000100,,108 SILVER LAUREL WAY,SANTA ROSA BEACH,32459,,2005480,1679118,1679118
363S18161260000010,,98 PINECREST CIR,INLET BEACH,32461,,2213217,2213217,2213217
353S18160600140020,,314 E WATER ST,INLET BEACH,32461,,2666052,2666052,2666052
363S181612500000A0,,25 PINECREST CIR,INLET BEACH,32461,,0,0,0
363S18161000000720,,,INLET BEACH,32461,,1357250,814887,814887
363S18161800001280,,24 GRANDE POINTE DR N,INLET BEACH,32461,H,754883,754883,704161
363S18161800001290,,18 GRANDE POINTE DR N,INLET BEACH,32461,,1006328,1006328,1006328
363S18161800001300,,204 GRANDE POINTE DR,INLET BEACH,32461,,702305,542169,542169
363S18161800001310,,425 WALTON PALM RD,INLET BEACH,32461,,270000,160611,160611
363S18161800001320,,17 GRANDE POINTE DR W,INLET BEACH,32461,W,1001157,619338,568616
353S18160600010030,,45 ABACO LN,INLET BEACH,32461,,5657267,5657267,5657267
353S18160600200040,,32 S GREEN TURTLE LN,INLET BEACH,32461,,3073662,2734444,2734444
363S18161800001330,,29 GRANDE POINTE DR W,INLET BEACH,32461,,960027,960027,960027
363S18161800001340,,35 GRANDE POINTE DR W,INLET BEACH,32461,,270000,256553,256553
353S181606000000A0,,6 ROUND RD,INLET BEACH,32461,,0,0,0
363S18161800001350,,45 GRANDE POINTE DR W,INLET BEACH,32461,,910781,717903,717903
363S18161250000120,,30 PINECREST CIR,INLET BEACH,32461,,2476779,2476779,2476779
353S18160620240020,,127 NEW PROVIDENCE LN,INLET BEACH,32461,,5966528,5259979,5259979
353S18160600200060,,456 E WATER ST,INLET BEACH,32461,,6755284,6755284,6755284
363S18161250000110,,36 PINECREST CIR,INLET BEACH,32461,,3088475,3088475,3088475
353S18160600120060,,101 ROUND RD,INLET BEACH,32461,,3645879,3645879,3645879
353S18160600070020,,17 N BELIZE LN,INLET BEACH,32461,,5246958,5246958,5246958
353S18160630240060,,143 NEW PROVIDENCE LN,INLET BEACH,32461,,6080149,6080149,6080149
363S18161000000820,,10780 E CO HWY 30A,INLET BEACH,32461,,4871574,4871574,4871574
353S18160600150020,,95 ROSEMARY AVE,INLET BEACH,32461,,4245078,4245078,4245078
353S18160600070040,,26 N BELIZE LN,INLET BEACH,32461,,5374139,5374139,5374139
353S18160600140010,,54 ROUND RD,INLET BEACH,32461,,3376969,2918419,2918419
353S18160600200030,,24 S GREEN TURTLE LN,INLET BEACH,32461,,2364027,2122744,2122744
353S18160620240010,,119 NEW PROVIDENCE LN,INLET BEACH,32461,,5296033,4767638,4767638
353S18160600200070,,95 HOPE TOWN LN,INLET BEACH,32461,,4224646,4224646,4224646
353S18160680230030,,10 E SPANISH TOWN CT,INLET BEACH,32461,,6397421,6087107,6087107
353S18160600160070,,72 ROSEMARY AVE,INLET BEACH,32461,,3423027,3009093,3009093
353S18160680240070,,128 NEW PROVIDENCE LN,INLET BEACH,32461,,4786625,4729766,4729766
353S18160600120050,,82 N CARTAGENA LN,INLET BEACH,32461,,4232524,3616287,3616287
353S18160600070030,,25 N BELIZE LN,INLET BEACH,32461,,3808352,3808352,3808352
353S18160600120010,,81 ROUND RD,INLET BEACH,32461,,3084317,3084317,3084317
353S18160600150010,,22 ROUND RD,INLET BEACH,32461,,2853312,2554161,2554161
363S18161400000090,,16 HIGH RIDGE CIR,INLET BEACH,32461,O,319495,113271,62549
353S18160600200080,,89 HOPE TOWN LN,INLET BEACH,32461,,2544238,2279003,2279003
353S181607000A0000,,GEOFF WILDER LN,INLET BEACH,32461,,0,0,0
363S18161400000100,,13 HIGH RIDGE CIR,INLET BEACH,32461,,197740,144759,144759
353S18160680240080,,120 NEW PROVIDENCE LN,INLET BEACH,32461,,4155083,3748627,3748627
353S18160600200020,,16 S GREEN TURTLE LN,INLET BEACH,32461,,3699683,3699683,3699683
363S18161300000010,,19 FREEDOM WAY,INLET BEACH,32461,,196350,30601,30601
353S18160680000001,,,INLET BEACH,32461,,0,0,0
353S18160680230020,,2 N SPANISH TOWN LN,INLET BEACH,32461,,3540472,3254684,3254684
353S18160600120020,,277 E WATER ST,INLET BEACH,32461,,2836906,2836906,2836906
353S18160600120040,,90 N CARTAGENA LN,INLET BEACH,32461,,3770078,3770078,3770078
353S18160600130010,,48 DUNMORE TOWN LN,INLET BEACH,32461,,4598732,4598732,4598732
353S18160620250100,,78 MAIN ST,INLET BEACH,32461,,5078703,3981240,3981240
353S18160600130070,,10 N GREEN TURTLE LN,INLET BEACH,32461,,4770418,4178719,4178719
353S18160600200090,,81 HOPE TOWN LN,INLET BEACH,32461,,3751193,3751193,3751193
353S18160680230010,,384 W WATER ST,INLET BEACH,32461,,5475716,5475716,5475716
363S18161800001440,,15 GRANDE POINTE DR N,INLET BEACH,32461,H,1051712,1047742,997020
363S18161800001430,,7 GRANDE POINTE DR N,INLET BEACH,32461,,918264,918264,918264
353S18160600200010,,10 S GREEN TURTLE LN,INLET BEACH,32461,,3847111,3847111,3847111
363S18161800001420,,6 GRANDE POINTE DR W,INLET BEACH,32461,,1245201,1245201,1245201
363S18161800001410,,10 GRANDE POINTE DR W,INLET BEACH,32461,W,913374,798911,748189
363S18161800001400,,24 GRANDE POINTE DR W,INLET BEACH,32461,H,1014969,1014969,964247
363S18161800001390,,34 GRANDE POINTE DR W,INLET BEACH,32461,,844046,612487,612487
363S18161800001380,,44 GRANDE POINTE DR W,INLET BEACH,32461,O,847557,514945,409223
363S18161800001370,,54 GRANDE POINTE DR W,INLET BEACH,32461,,847557,653717,653717
353S18160600120030,,269 E WATER ST,INLET BEACH,32461,H,3053896,3053896,3003174
353S18160600130080,,18 N GREEN TURTLE LN,INLET BEACH,32461,,3332254,3332254,3332254
353S18160600130020,,276 E WATER ST,INLET BEACH,32461,,4096858,3047913,3047913
363S18161000000421,,115 WALTON PALM RD,INLET BEACH,32461,O,466456,105381,49659
353S18160600130060,,35 ROUND RD,INLET BEACH,32461,,3484348,3066387,3066387
353S18160600200100,,67 HOPE TOWN LN,INLET BEACH,32461,,2883561,2883561,2883561
353S181606000000A0,,6 ROUND RD,INLET BEACH,32461,,0,0,0
363S18161800001450,,51 GRANDE POINTE DR N,INLET BEACH,32461,,1190974,1190974,1190974
353S18160620250080,,66 MAIN ST,INLET BEACH,32461,,2510784,2510784,2510784
353S18160600130150,,49 ROSEMARY AVE,INLET BEACH,32461,O,4149880,1899678,1848956
353S18160600130090,,30 N GREEN TURTLE LN,INLET BEACH,32461,,2680658,2363327,2363327
353S18160600200110,,55 HOPE TOWN LN,INLET BEACH,32461,,4162231,4162231,4162231
353S18160600130050,,57 DUNMORE TOWN LN,INLET BEACH,32461,,3420368,3420368,3420368
353S18160620250070,,62 MAIN ST,INLET BEACH,32461,,2401895,2401895,2401895
353S18160600130030,,270 E WATER ST,INLET BEACH,32461,,2869015,2869015,2869015
363S18161300000020,,33 FREEDOM WAY,INLET BEACH,32461,,196350,59465,59465
353S181606800000A0,,10440 W SPANISH TOWN CT,INLET BEACH,32461,,0,0,0
353S18160620250060,,58 MAIN ST,INLET BEACH,32461,,2781837,2781837,2781837
363S18161400000070,,50 HIGH RIDGE CIR,INLET BEACH,32461,O,303003,44142,14142
353S181606000000A0,,6 ROUND RD,INLET BEACH,32461,,0,0,0
363S18161400000060,,45 HIGH RIDGE CIR,INLET BEACH,32461,,195300,195300,195300
363S18161800001460,,55 GRANDE POINTE DR N,INLET BEACH,32461,H,848367,463859,413137
353S18160620250050,,54 MAIN ST,INLET BEACH,32461,,2449009,2449009,2449009
353S18160600130140,,25 N GREEN TURTLE LN,INLET BEACH,32461,,2651074,2651074,2651074
353S181607000B0090,,158 GEOFF WILDER LN,INLET BEACH,32461,,8062202,7785764,7785764
353S181607000B0120,,166 GEOFF WILDER LN,INLET BEACH,32461,,3726516,2286433,2286433
353S18160600130100,,38 N GREEN TURTLE LN,INLET BEACH,32461,,2249249,2249249,2249249
353S18160600130040,,67 DUNMORE TOWN LN,INLET BEACH,32461,,3212339,3212339,3212339
353S181606000000A0,,6 ROUND RD,INLET BEACH,32461,,0,0,0
353S18160600130160,,27 ROSEMARY AVE,INLET BEACH,32461,,4344564,4344564,4344564
353S181607000B0060,,140 GEOFF WILDER LN,INLET BEACH,32461,,3049109,1985178,1985178
353S18160600130130,,37 N GREEN TURTLE LN,INLET BEACH,32461,,3018617,3018617,3018617
353S181607000B0050,,142 GEOFF WILDER LN,INLET BEACH,32461,H,5414095,3461419,3410697
353S18160600130110,,46 N GREEN TURTLE LN,INLET BEACH,32461,,3554523,3112443,3112443
